timestamp,j1_pos,j1_vel,j2_pos,j2_vel,j3_pos,j3_vel,j4_pos,j4_vel,j5_pos,j5_vel,j6_pos,j6_vel
0.780883,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.782947,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.78499,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.787013,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.789057,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.791043,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0360498,0.00732613,0.00705719,-0.00732613
0.793064,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,-0.00732803,0.0360498,-0.00732803,0.00705719,-0.00732613
0.795146,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0360498,-0.00732803,0.00705719,-0.00732613
0.797073,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.799089,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.0219784,0.00705719,0.00732803
0.801071,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.803148,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,0.00244236,-0.000572205,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.805061,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.80714,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.809126,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.811089,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.813109,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.815112,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.817066,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.819084,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.821166,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.823322,-0.0238419,-0.00244236,0.027276,-0.00244236,-0.0207901,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.825149,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.827106,-0.0238419,-0.00244236,0.027276,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.829142,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.83132,-0.0238419,-0.00244236,0.0268946,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.83319,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.835152,-0.0238419,-0.00244236,0.0268946,0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.837083,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.839027,-0.0238419,-0.00244236,0.0268946,0.00244236,-0.0207901,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.840932,-0.0238419,-0.00244236,0.0268946,0.00244236,-0.0207901,-0.00244236,-0.000572205,0.0219784,0.0364313,-0.00732803,0.00705719,-0.00732613
0.84287,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.844832,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.846678,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.848826,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.85093,-0.0238419,-0.00244236,0.0268946,-0.00732613,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.852883,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.854899,-0.0238419,-0.00244236,0.0268946,-0.00244236,-0.0207901,0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.856833,-0.0238419,-0.00244236,0.0268946,-0.00732613,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.858851,-0.0238419,-0.00244236,0.0268946,-0.00732613,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.860932,-0.0238419,-0.00244236,0.0268946,-0.00732613,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.862931,-0.0238419,-0.00244236,0.0265131,-0.00732613,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.864926,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0207901,-0.00244236,-0.000572205,0.00732613,0.0364313,0.0366306,0.00705719,-0.00732613
0.867006,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.869012,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.871082,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.873076,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0207901,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.87514,-0.0238419,-0.00244236,0.0265131,-0.0122108,-0.0204086,-0.00244236,-0.000572205,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.87707,-0.0238419,-0.00244236,0.0261316,-0.00732613,-0.0204086,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.879101,-0.0238419,-0.00244236,0.0261316,-0.00732613,-0.0204086,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.881083,-0.0238419,-0.00244236,0.0261316,-0.00732613,-0.0204086,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.883149,-0.0238419,-0.00244236,0.0261316,-0.00732613,-0.0204086,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.885089,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,-0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.887309,-0.0238419,-0.00244236,0.0261316,-0.00732613,-0.0204086,-0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.889513,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,0.00244236,-0.000953674,-0.00732803,0.0364313,0.0219784,0.00705719,-0.00732613
0.891216,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.893058,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.895068,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.896981,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,0.00244236,-0.000572205,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.898931,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0204086,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.90085,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.902855,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.904935,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.906938,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.90894,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00732613,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.910858,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.912936,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.914988,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.916943,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.918646,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.920607,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.922746,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0204086,0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.924887,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,-0.00732803,0.0364313,0.00732613,0.00705719,-0.00732613
0.926927,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.928962,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.930961,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.0219784
0.932931,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.93505,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.936926,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.938919,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.940937,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.943034,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.94542,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.947468,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.949225,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.950919,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.953064,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.955062,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.957122,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.0219784
0.959158,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.961142,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.963241,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.0219784,0.00705719,-0.00732613
0.965119,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0364313,0.0219784,0.00705719,-0.00732613
0.967166,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.969321,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.971543,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.97352,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
0.975368,-0.0238419,-0.00244236,0.0261316,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
0.977092,-0.0238419,-0.00244236,0.0261316,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.979143,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.981112,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.98309,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
0.985064,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,-0.00732613
0.987116,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0368128,0.0219784,0.00705719,-0.00732613
0.989092,-0.0238419,0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.991112,-0.0238419,-0.00244236,0.0257502,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0364313,0.00732613,0.00705719,0.00732803
0.993067,-0.0238419,-0.00244236,0.0257502,-0.00732613,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0368128,0.00732613,0.00705719,-0.00732613
0.99506,-0.0238419,-0.00244236,0.0257502,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
0.997038,-0.0238419,-0.00244236,0.0257502,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
0.999036,-0.0238419,-0.00244236,0.0257502,-0.00732613,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0364313,-0.00732803,0.00705719,-0.00732613
1.00109,-0.0238419,-0.00244236,0.0257502,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,0.00732803
1.00314,-0.0238419,-0.00244236,0.0253687,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.0219784
1.00506,-0.0238419,-0.00244236,0.0253687,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.00723,-0.0238419,-0.00244236,0.0253687,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.00944,-0.0238419,-0.00244236,0.0253687,-0.00732613,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.01142,-0.0238419,-0.00244236,0.0253687,-0.00732613,-0.0200272,0.00244236,-0.000953674,0.0219784,0.0368128,0.00732613,0.00705719,-0.00732613
1.01322,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.01506,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00732613,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.01702,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.01893,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.0209,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,0.00732803
1.02288,-0.0238419,-0.00244236,0.0253687,-0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0368128,0.00732613,0.00705719,-0.00732613
1.02494,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.0268,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.02885,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.03064,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.03264,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.0346,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0368128,0.00732613,0.00705719,-0.0219784
1.03728,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,0.00732803
1.03935,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.04078,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.04267,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
1.04466,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.04662,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.04866,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.05067,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.05266,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0364313,-0.00732803,0.00705719,-0.00732613
1.05473,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.05666,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.05901,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.06073,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.06258,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.06462,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,0.00732803
1.0666,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0368128,0.00732613,0.00705719,-0.00732613
1.0686,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.0706,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.07259,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.07466,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.07666,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0368128,0.0219784,0.00705719,-0.00732613
1.07868,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.08062,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.08265,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0368128,0.00732613,0.00705719,-0.00732613
1.08485,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.08687,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,0.00732613,0.00705719,-0.00732613
1.08889,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.09082,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.09288,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,0.00732803
1.09485,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.09677,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.09866,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,-0.00732803,0.0368128,0.00732613,0.00705719,-0.00732613
1.10064,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.0219784,0.0368128,0.00732613,0.00705719,-0.00732613
1.10279,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.10489,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.10691,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.10892,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.0219784,0.00705719,-0.00732613
1.11085,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0368128,0.00732613,0.00705719,-0.00732613
1.11283,-0.0238419,-0.00244236,0.0253687,0.00244236,-0.0200272,-0.00244236,-0.000953674,0.00732613,0.0364313,-0.00732803,0.00705719,-0.00732613
